title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 051E 18 M,LC 051E 18 M,LC051E18M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,16.2,16.2,2.837,28.37,0.2893,2.893,289.3,2893,1.62,1.62,0.2837,2.837,0.02893,0.2893,28.93,289.3,1.218,1.218,30.94,3.094,0.051,0.051,1.3,0.13,Music Wire,MW,25.5,25.5,113.43,11.567,11566.8,Squared and Ground,Factory Option,21.2315,21.2315,Reference,Reference,23.23,23.23,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0137626
LC 051E 18 S,LC 051E 18 S,LC051E18S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,13.5,13.5,2.364,23.64,0.2411,2.411,241.08,2410.8,1.35,1.35,0.2364,2.364,0.02411,0.2411,24.108,241.08,1.218,1.218,30.94,3.094,0.051,0.051,1.3,0.13,Stainless Steel,SS,21.2415,21.242,94.49,9.635,9635.14,Squared and Ground,Factory Option,21.2315,21.2315,Reference,Reference,23.23,23.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0140248
LC 051E 18 S316,LC 051E 18 S316,LC051E18S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,13.5,13.5,2.364,23.64,0.2411,2.411,241.08,2410.8,1.35,1.35,0.2364,2.364,0.02411,0.2411,24.108,241.08,1.218,1.218,30.94,3.094,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,21.2415,21.242,94.49,9.635,9635.14,Squared and Ground,Factory Option,21.2315,21.2315,Reference,Reference,23.23,23.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0140248
LC 051E 19 M,LC 051E 19 M,LC051E19M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,14.8,14.8,2.592,25.92,0.2643,2.643,264.3,2643,1.48,1.48,0.2592,2.592,0.02643,0.2643,26.43,264.3,1.323,1.323,33.6,3.36,0.051,0.051,1.3,0.13,Music Wire,MW,25.5,25.5,113.43,11.567,11566.8,Squared and Ground,Factory Option,23.2399,23.2399,Reference,Reference,25.24,25.24,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0149524
LC 051E 19 S,LC 051E 19 S,LC051E19S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,12.3,12.3,2.154,21.54,0.2197,2.197,219.65,2196.5,1.23,1.23,0.2154,2.154,0.02197,0.2197,21.965,219.65,1.323,1.323,33.6,3.36,0.051,0.051,1.3,0.13,Stainless Steel,SS,21.2415,21.242,94.49,9.635,9635.14,Squared and Ground,Factory Option,23.3029,23.3029,Reference,Reference,25.3,25.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0152753
LC 051E 19 S316,LC 051E 19 S316,LC051E19S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,12.3,12.3,2.154,21.54,0.2197,2.197,219.65,2196.5,1.23,1.23,0.2154,2.154,0.02197,0.2197,21.965,219.65,1.323,1.323,33.6,3.36,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,21.2415,21.242,94.49,9.635,9635.14,Squared and Ground,Factory Option,23.3029,23.3029,Reference,Reference,25.3,25.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0152753
LC 051E 20 M,LC 051E 20 M,LC051E20M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.25,3.25,82.55,8.255,0.125,0.125,3.18,0.318,13.6,13.6,2.382,23.82,0.2429,2.429,242.87,2428.7,1.36,1.36,0.2382,2.382,0.02429,0.2429,24.287,242.87,1.434,1.434,36.42,3.642,0.051,0.051,1.3,0.13,Music Wire,MW,25.2713,25.271,112.41,11.463,11463.06,Squared and Ground,Factory Option,25.29,25.29,Reference,Reference,27.29,27.29,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0162
LC 051E 20 S,LC 051E 20 S,LC051E20S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.25,3.25,82.55,8.255,0.125,0.125,3.18,0.318,11.3333,11.333,1.985,19.85,0.2024,2.024,202.39,2023.9,1.133,1.133,0.1984,1.984,0.02023,0.2023,20.233,202.33,1.434,1.434,36.42,3.642,0.051,0.051,1.3,0.13,Stainless Steel,SS,21.0594,21.059,93.68,9.553,9552.54,Squared and Ground,Factory Option,25.29,25.29,Reference,Reference,27.29,27.29,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0165
LC 051E 20 S316,LC 051E 20 S316,LC051E20S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.25,3.25,82.55,8.255,0.125,0.125,3.18,0.318,11.3333,11.333,1.985,19.85,0.2024,2.024,202.39,2023.9,1.133,1.133,0.1984,1.984,0.02023,0.2023,20.233,202.33,1.434,1.434,36.42,3.642,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,21.0594,21.059,93.68,9.553,9552.54,Squared and Ground,Factory Option,25.29,25.29,Reference,Reference,27.29,27.29,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0165
LC 051E 21 M,LC 051E 21 M,LC051E21M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,12.6,12.6,2.207,22.07,0.225,2.25,225.01,2250.1,1.26,1.26,0.2207,2.207,0.0225,0.225,22.501,225.01,1.539,1.539,39.09,3.909,0.051,0.051,1.3,0.13,Music Wire,MW,25.2733,25.273,112.42,11.464,11463.97,Squared and Ground,Factory Option,27.3,27.3,Reference,Reference,29.3,29.3,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0174
LC 051E 21 S,LC 051E 21 S,LC051E21S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,10.5,10.5,1.839,18.39,0.1875,1.875,187.51,1875.1,1.05,1.05,0.1839,1.839,0.01875,0.1875,18.751,187.51,1.539,1.539,39.09,3.909,0.051,0.051,1.3,0.13,Stainless Steel,SS,21.061,21.061,93.68,9.553,9553.27,Squared and Ground,Factory Option,27.3,27.3,Reference,Reference,29.3,29.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0177
LC 051E 21 S316,LC 051E 21 S316,LC051E21S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.246,0.246,6.25,0.625,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,10.5,10.5,1.839,18.39,0.1875,1.875,187.51,1875.1,1.05,1.05,0.1839,1.839,0.01875,0.1875,18.751,187.51,1.539,1.539,39.09,3.909,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,21.061,21.061,93.68,9.553,9553.27,Squared and Ground,Factory Option,27.3,27.3,Reference,Reference,29.3,29.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.258,0.258,6.55,0.655,Reference,Reference,Reference,Reference,,0.0177
LC 051F 01 M,LC 051F 01 M,LC051F01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,72.1,72.1,12.627,126.27,1.2876,12.876,1287.56,12875.6,7.21,7.21,1.2627,12.627,0.12876,1.2876,128.756,1287.56,0.255,0.255,6.48,0.648,0.051,0.051,1.3,0.13,Music Wire,MW,18.7,18.7,83.18,8.482,8482.32,Squared and Ground,Factory Option,2.8012,2.8012,Reference,Reference,4.8,4.8,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0033966
LC 051F 01 S,LC 051F 01 S,LC051F01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,60.1,60.1,10.525,105.25,1.0733,10.733,1073.27,10732.7,6.01,6.01,1.0525,10.525,0.10733,1.0733,107.327,1073.27,0.255,0.255,6.48,0.648,0.051,0.051,1.3,0.13,Stainless Steel,SS,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,2.8005,2.8005,Reference,Reference,4.8,4.8,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0034607
LC 051F 01 S316,LC 051F 01 S316,LC051F01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,60.1,60.1,10.525,105.25,1.0733,10.733,1073.27,10732.7,6.01,6.01,1.0525,10.525,0.10733,1.0733,107.327,1073.27,0.255,0.255,6.48,0.648,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,2.8005,2.8005,Reference,Reference,4.8,4.8,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0034607
LC 051F 02 M,LC 051F 02 M,LC051F02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,54.9,54.9,9.615,96.15,0.9804,9.804,980.4,9804,5.49,5.49,0.9615,9.615,0.09804,0.9804,98.04,980.4,0.3,0.3,7.62,0.762,0.051,0.051,1.3,0.13,Music Wire,MW,18.7,18.7,83.18,8.482,8482.32,Squared and Ground,Factory Option,3.6789,3.6789,Reference,Reference,5.68,5.68,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0040175
LC 051F 02 S,LC 051F 02 S,LC051F02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,45.7,45.7,8.004,80.04,0.8161,8.161,816.11,8161.1,4.57,4.57,0.8004,8.004,0.08161,0.8161,81.611,816.11,0.3,0.3,7.62,0.762,0.051,0.051,1.3,0.13,Stainless Steel,SS,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,3.6829,3.6829,Reference,Reference,5.68,5.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0040969
LC 051F 02 S316,LC 051F 02 S316,LC051F02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,45.7,45.7,8.004,80.04,0.8161,8.161,816.11,8161.1,4.57,4.57,0.8004,8.004,0.08161,0.8161,81.611,816.11,0.3,0.3,7.62,0.762,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,3.6829,3.6829,Reference,Reference,5.68,5.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0040969
LC 051F 03 M,LC 051F 03 M,LC051F03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,44.3,44.3,7.758,77.58,0.7911,7.911,791.11,7911.1,4.43,4.43,0.7758,7.758,0.07911,0.7911,79.111,791.11,0.345,0.345,8.76,0.876,0.051,0.051,1.3,0.13,Music Wire,MW,18.7,18.7,83.18,8.482,8482.32,Squared and Ground,Factory Option,4.5592,4.5592,Reference,Reference,6.56,6.56,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0046402
LC 051F 03 S,LC 051F 03 S,LC051F03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,36.9,36.9,6.462,64.62,0.659,6.59,658.96,6589.6,3.69,3.69,0.6462,6.462,0.0659,0.659,65.896,658.96,0.345,0.345,8.76,0.876,0.051,0.051,1.3,0.13,Stainless Steel,SS,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,4.5612,4.5612,Reference,Reference,6.56,6.56,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0047301
LC 051F 03 S316,LC 051F 03 S316,LC051F03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,36.9,36.9,6.462,64.62,0.659,6.59,658.96,6589.6,3.69,3.69,0.6462,6.462,0.0659,0.659,65.896,658.96,0.345,0.345,8.76,0.876,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,4.5612,4.5612,Reference,Reference,6.56,6.56,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0047301
LC 051F 04 M,LC 051F 04 M,LC051F04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,37.1,37.1,6.497,64.97,0.6625,6.625,662.53,6625.3,3.71,3.71,0.6497,6.497,0.06625,0.6625,66.253,662.53,0.39,0.39,9.91,0.991,0.051,0.051,1.3,0.13,Music Wire,MW,18.7,18.7,83.18,8.482,8482.32,Squared and Ground,Factory Option,5.444,5.444,Reference,Reference,7.44,7.44,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0052662
LC 051F 04 S,LC 051F 04 S,LC051F04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,30.9,30.9,5.412,54.12,0.5518,5.518,551.81,5518.1,3.09,3.09,0.5412,5.412,0.05518,0.5518,55.181,551.81,0.39,0.39,9.91,0.991,0.051,0.051,1.3,0.13,Stainless Steel,SS,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,5.4469,5.4469,Reference,Reference,7.45,7.45,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0053686
LC 051F 04 S316,LC 051F 04 S316,LC051F04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,30.9,30.9,5.412,54.12,0.5518,5.518,551.81,5518.1,3.09,3.09,0.5412,5.412,0.05518,0.5518,55.181,551.81,0.39,0.39,9.91,0.991,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,5.4469,5.4469,Reference,Reference,7.45,7.45,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0053686
LC 051F 05 M,LC 051F 05 M,LC051F05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,3.2,3.2,0.5604,5.604,0.05715,0.5715,57.146,571.46,0.434,0.434,11.02,1.102,0.051,0.051,1.3,0.13,Music Wire,MW,18.7,18.7,83.18,8.482,8482.32,Squared and Ground,Factory Option,6.3116,6.3116,Reference,Reference,8.31,8.31,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.00588
LC 051F 05 S,LC 051F 05 S,LC051F05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,26.7,26.7,4.676,46.76,0.4768,4.768,476.81,4768.1,2.67,2.67,0.4676,4.676,0.04768,0.4768,47.681,476.81,0.434,0.434,11.02,1.102,0.051,0.051,1.3,0.13,Stainless Steel,SS,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,6.3037,6.3037,Reference,Reference,8.3,8.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0059863
LC 051F 05 S316,LC 051F 05 S316,LC051F05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.306,0.306,7.77,0.777,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,26.7,26.7,4.676,46.76,0.4768,4.768,476.81,4768.1,2.67,2.67,0.4676,4.676,0.04768,0.4768,47.681,476.81,0.434,0.434,11.02,1.102,0.051,0.051,1.3,0.13,Stainless Steel Type 316,SS316,15.5771,15.577,69.29,7.066,7065.77,Squared and Ground,Factory Option,6.3037,6.3037,Reference,Reference,8.3,8.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.318,0.318,8.08,0.808,Reference,Reference,Reference,Reference,,0.0059863
